,,,,,,,,,,,,
243.57570,92.53222,300.23770,253.57693,329.42766,80.53044,128.88378,34.13516,156.57287,267.52596,32.73748,130.49039
353.08142,108.02232,178.12881,319.69998,6.24703,206.92197,14.72629,347.02848,163.22295,276.15943,187.81482,105.11390
49.81964,77.76214,65.48315,253.64671,217.03850,195.50883,321.03053,34.71583,347.46350,218.52341,87.93259,208.44202
296.68849,277.42696,155.63196,165.09461,25.17846,68.46300,59.19808,160.97652,23.00080,139.08495,21.57869,135.11935
114.43301,82.68236,172.33230,160.34995,309.21463,82.48745,247.46690,169.95342,224.44340,18.32301,331.80108,274.91420
7.20127,100.11965,80.06507,223.89517,324.08720,172.96260,66.97386,323.82329,186.45971,153.02656,359.56137,231.74355
82.18374,288.24223,180.23333,274.61057,76.68501,85.24162,61.61628,240.55751,34.07667,17.23175,203.06780,347.64388
313.18023,227.97105,236.57956,178.48629,185.68170,77.39197,178.14634,12.52753,120.41420,124.90019,227.31747,152.76900
321.40738,178.14052,41.11750,255.19089,181.91596,70.66827,205.32068,327.83256,140.04670,263.39593,93.24050,267.43233
190.82606,119.48342,38.47460,66.84260,197.10574,346.84103,335.63943,305.84242,122.89610,336.20928,345.58229,191.00366
261.05440,35.71950,180.16491,317.46165,123.50602,64.91855,76.02699,303.05157,225.25050,27.94281,336.48623,132.25202
118.89894,290.13871,236.07084,138.39630,200.08976,213.35148,76.79700,335.92218,101.37964,9.51452,247.05349,219.51794
349.92071,231.53767,276.13467,359.30560,105.52321,13.97817,107.40788,224.82518,116.16712,258.02096,337.72799,353.07932
80.88683,29.93094,279.28692,243.44647,144.34642,200.54901,172.75337,260.09961,54.62638,206.38972,142.07683,208.67171
126.73418,260.93161,267.83163,198.08391,32.70327,74.24764,84.86782,81.16929,354.05142,284.52239,62.83491,16.68605
13.87339,47.57811,264.16681,160.17555,12.52621,109.69890,305.65419,309.81406,160.30274,61.79222,174.08944,282.67096
276.10789,225.78380,251.48412,62.62355,19.04481,67.53485,28.90070,320.67665,238.39653,27.15790,94.29020,68.65286
98.02416,202.77502,142.30908,271.26946,232.33254,335.14131,108.94306,230.61388,40.41863,272.25900,149.95730,136.89125
194.56982,265.59532,131.43587,276.64441,4.30698,66.62471,82.18304,136.70405,237.53453,252.37813,287.00127,301.55593
38.28617,4.56086,148.40502,87.42370,122.62809,210.98055,31.08972,258.14660,131.21073,275.73650,164.28584,265.64370
188.54534,46.22434,7.31624,156.38838,89.68717,343.20337,150.96889,243.14073,128.35955,210.86559,66.64102,149.91520
119.86255,124.56197,128.70634,32.60546,202.38820,350.62701,84.08506,23.25096,142.83760,334.28452,100.40058,122.98423
331.80664,22.15357,317.77170,304.96691,13.24498,220.32906,167.97808,96.13815,11.75927,115.02968,35.69781,232.03096
63.95063,257.77871,227.28678,300.11704,140.46413,139.12439,111.72153,70.34340,80.48501,131.07699,112.65150,335.19339
92.68626,206.86074,21.88191,269.48362,327.95001,134.47798,145.42199,133.19306,239.82374,81.06108,202.25265,207.03925
128.95050,338.02566,226.56232,86.72124,279.66881,342.13954,300.74237,6.40351,347.27334,129.67879,115.89110,17.09717
330.15078,155.02255,90.18417,84.22678,268.90144,186.63927,194.27137,190.31748,265.50089,265.35622,213.84466,78.05045
156.77547,238.65050,80.79286,287.42877,94.29585,196.08201,105.23536,174.20747,253.27946,168.49518,214.75781,241.40953
328.88191,348.10906,174.69932,64.80845,256.76491,8.08891,134.86071,217.41650,245.86150,143.96756,60.27081,261.49887
126.28440,97.02124,222.16510,225.16872,123.08034,118.71539,91.12097,265.81057,138.94137,155.71016,309.51776,152.50952
91.35232,315.86672,4.72344,13.11327,239.64087,303.22540,1.52315,180.06047,65.31356,58.93991,176.34802,221.77780
237.02246,355.72051,206.45023,34.32180,154.13131,198.42060,219.85113,332.14384,25.10438,134.60142,327.98238,23.03561
130.88048,25.63115,94.28841,350.64340,330.42997,1.41708,106.72583,29.77026,233.47394,110.10296,259.35126,86.69462
142.41421,279.27085,234.65703,252.23850,251.48173,252.46072,75.85165,51.96139,272.16166,136.00129,72.22937,117.87882
311.24176,148.27847,276.84231,141.59822,5.62721,259.28905,115.23285,99.79922,122.59800,174.13262,216.58172,190.01994
31.07246,54.97062,117.80075,180.52926,3.01936,149.95098,233.85151,76.28139,3.73184,224.45426,334.72696,309.32336
118.92125,172.61039,149.71616,322.64862,31.01784,62.87033,76.69890,153.38560,75.64099,303.29797,19.70137,267.92997
245.52518,144.11203,179.39175,219.21990,151.66598,105.71411,296.24602,180.74908,56.97887,17.29240,227.01383,6.91257
4.52058,20.87568,310.53441,144.39383,185.12107,297.66575,57.19503,262.85737,51.78770,349.92230,248.53203,200.96807
25.08889,174.91486,183.93098,149.96091,232.34480,182.71001,131.43497,69.94630,102.88777,319.27245,34.32279,292.50111
331.61818,90.59088,279.98028,249.29803,317.94399,98.27440,79.22459,189.97366,132.90165,98.10838,255.95528,355.25146
192.84545,56.80028,279.22241,232.76188,180.67999,337.73194,288.94528,26.49622,25.92456,180.40948,184.61533,13.75898
213.55796,339.75636,94.48477,247.83229,101.52752,205.65790,183.92428,319.82106,28.99300,23.80755,12.50568,340.92209
345.20110,29.53406,9.73363,114.78924,88.26120,255.88593,324.80678,87.39462,294.39655,282.31493,206.21504,253.09000
200.84749,138.21428,174.87252,243.87947,267.77715,49.78161,9.96064,145.55937,18.01595,129.56272,32.38577,38.02914
107.69872,355.89655,190.55552,310.75635,117.72967,68.59641,291.00994,110.51587,253.09499,6.77649,7.63474,208.09170
230.58277,35.31013,246.56684,46.57874,192.18196,255.13001,135.16860,245.92974,129.02940,23.32426,349.51183,67.68107
149.38871,1.72185,206.44855,142.91753,80.24432,159.98705,167.10361,222.98019,78.71010,337.37950,63.82921,289.49784
317.88367,35.86510,130.14125,156.65428,150.66989,218.06202,93.90002,242.97475,147.96686,96.75334,129.45015,284.89322
64.86923,194.35977,192.14058,284.63513,87.46149,356.95119,79.78126,61.26112,312.10806,49.15754,182.60611,287.84794
119.92448,284.56119,10.46788,308.53820,68.00083,329.11301,281.77228,124.65388,343.83030,310.97572,117.60725,342.11887
216.73617,132.81822,214.91664,2.05485,311.90140,225.56481,115.95379,235.83880,253.45373,42.28683,258.10356,78.39434
44.87903,12.56468,50.45159,64.77890,165.53509,153.35622,191.66028,171.78600,55.07428,274.91710,137.45354,246.66869
71.10036,346.87146,270.41147,33.42548,28.09435,340.96781,317.14203,53.02081,16.97367,49.65925,11.10683,150.74922
261.71592,139.14101,312.22939,215.08286,190.86841,220.85901,81.82140,5.62477,134.94193,321.35570,221.11874,67.98158
54.22443,305.36049,279.56004,163.48794,88.28857,298.46574,166.10565,205.51377,168.82275,267.75320,341.59857,198.25537
34.08631,123.36986,106.83578,39.52218,178.51639,38.68525,165.92449,50.20073,285.65385,336.68513,305.65182,200.98510
6.73942,55.18807,226.77348,76.94818,231.62236,299.78631,87.31029,191.29381,29.13021,0.76528,43.58421,179.60094
166.40386,226.12232,323.24731,43.40942,302.44536,9.41880,150.74941,302.11464,15.62990,267.89746,68.72300,345.06865
323.36238,127.22191,194.65781,135.63596,74.16940,149.44735,354.77665,262.82201,51.54123,169.88678,85.79413,277.25881
181.09608,315.92236,259.67433,173.15311,157.00499,69.67020,88.18561,292.35798,35.87036,130.19055,200.52882,224.67118
131.01973,81.22180,183.41807,20.38166,323.16131,357.44791,290.69056,120.22571,339.73238,18.26208,287.49822,107.91534
347.72141,15.21834,127.86672,36.63686,269.09099,144.92685,269.65235,334.62920,53.25909,108.16697,217.63392,295.16173
224.76584,271.21193,186.72347,178.61258,94.44358,348.88456,238.25813,337.96642,200.96764,201.63311,320.93410,1.04900
174.09934,73.52105,161.67301,308.21596,92.14199,180.39381,315.58224,56.98105,308.79650,136.39492,158.98870,14.18797
311.12461,144.36236,134.56316,156.60802,319.43382,294.46336,24.28876,327.80860,51.11299,73.67180,40.01409,313.91923
322.22413,215.55318,229.81830,124.57716,354.92946,268.87142,283.27045,214.91466,229.69874,94.46140,206.77293,319.62290
79.23620,143.79822,198.59292,226.40334,172.07662,346.11846,337.32598,83.69553,237.50612,237.93508,84.87745,199.75078
89.19704,131.57560,20.37868,306.37902,14.14226,320.28756,328.23885,293.37615,102.38522,263.01244,270.85689,96.54324
80.27784,358.36198,175.43172,167.88485,183.52112,334.26457,157.85778,32.91208,11.78024,103.20625,358.32781,191.73654
67.66819,206.19542,260.93222,30.00827,320.19078,271.76030,291.59212,291.94908,268.96579,201.92990,241.54543,300.36171
328.06505,81.05982,246.98610,321.65573,126.98964,217.67632,262.75613,263.29735,353.91628,350.64301,45.54328,122.40881
175.44543,166.83807,338.14250,282.95905,134.46716,215.36177,122.22260,301.15339,284.14863,213.57387,309.63310,6.88186
197.80623,286.05734,318.87190,301.10608,331.46465,170.99664,78.17489,55.32736,199.69967,130.88474,229.14972,127.97806
226.85592,284.83013,108.03515,100.84321,235.88269,179.28216,120.07119,48.69023,226.01239,76.53829,307.14726,101.25881
174.53868,118.98220,230.35627,200.57546,3.06711,143.74645,26.02470,214.94952,227.80076,90.22057,355.77512,90.78303
236.97186,273.75107,112.30284,222.14677,141.05736,112.02519,29.67683,11.56507,288.63613,318.70397,194.72680,100.87517
322.83556,357.53608,95.41727,256.64002,339.29884,61.81189,76.44904,220.78361,304.81151,58.61872,320.35477,46.65618
204.55748,218.33211,206.93282,202.29421,191.22583,151.55867,67.79214,198.84023,88.22872,225.10562,194.65440,297.33694
14.76930,12.58643,258.94501,5.80047,349.07048,352.59382,286.27383,286.10998,148.25393,203.95959,3.69573,48.39423
118.38120,246.64417,71.10662,246.86889,98.94560,92.14263,356.48752,96.76185,191.79180,209.50938,113.67806,132.80647
198.07456,355.83555,33.62304,97.78496,111.36933,222.55495,33.69373,115.73791,148.98662,135.46998,63.13612,9.38990
141.89651,192.29419,173.36000,33.01350,9.21402,291.80158,118.60189,324.54967,322.76243,191.72115,317.10812,224.40024
306.61810,270.68671,17.23728,196.70682,159.68531,235.72730,126.55554,18.38209,114.17534,127.28966,176.95534,195.03946
62.72692,162.08278,168.93232,211.92668,71.72411,53.82356,263.41423,142.78101,272.35981,253.08758,16.22907,317.58293
270.83068,168.34929,48.63870,210.31967,59.83423,177.49476,45.48177,148.53898,15.16884,267.23691,114.13665,202.31107
349.89017,163.91321,40.77879,100.96766,62.75727,23.88863,248.66888,110.92798,110.05027,339.61099,178.99296,64.18866
150.72713,348.63632,182.52567,177.57981,203.68594,291.55427,63.97583,15.51666,200.93185,14.73442,237.39466,51.16505
188.22018,311.77322,216.63600,66.61482,235.15572,146.03878,316.22220,170.33120,191.20249,293.31519,331.89074,54.05137
185.02639,289.95126,112.22742,203.05539,345.41491,2.82008,10.04015,58.98522,7.40843,66.41262,103.40906,207.58276
117.90603,117.57583,156.93587,167.47321,324.61324,80.00490,137.44916,75.13359,258.34658,105.12044,125.98467,115.59550
43.66623,185.56500,28.96879,192.66875,111.10658,41.58572,338.01127,143.37452,180.73255,69.39243,252.83093,285.42675
296.66389,59.86514,212.59777,202.96548,343.35590,158.40948,333.86765,154.06308,230.28663,271.97561,335.18292,288.36567
278.51149,209.01462,107.16441,141.48435,328.77076,12.75741,53.19743,6.85407,316.59335,317.95242,64.71062,181.11753
157.72074,27.78124,169.42610,57.10495,19.89899,293.81192,134.32907,96.59544,126.36271,134.04926,139.15779,201.06117
344.20386,142.24124,153.74273,246.15969,74.02663,317.52662,335.44058,150.20056,101.76966,325.45856,180.03319,99.48562
317.97309,160.32814,173.76216,346.04734,63.28282,126.03563,26.90601,86.52916,59.96547,67.06500,90.19257,299.09313
62.22633,89.73987,4.61275,192.84724,335.14031,107.06745,328.79726,320.73096,84.91584,209.44695,195.52038,207.49748
53.66710,85.73143,278.98464,193.84362,284.60621,245.78999,26.14616,198.67613,147.82717,353.68346,307.97007,97.55024
293.19734,60.67183,59.41248,69.25895,3.47162,343.49616,195.95803,345.94730,41.41417,228.92007,192.94389,314.31576
266.21190,213.84893,350.36654,345.91133,155.61976,268.66691,300.53958,311.35112,245.43830,141.46905,259.93656,259.15989
189.19452,62.94321,127.79388,327.67173,308.58905,49.64979,265.84019,286.31558,168.67768,106.25917,203.39706,2.10861
77.61341,275.03670,17.11256,353.73577,282.90758,280.22880,305.07402,323.52032,123.49056,291.90241,67.05663,250.88968
2.68561,59.96133,300.55170,75.79906,61.93233,35.82646,246.27396,238.79273,357.96064,71.44615,302.38859,103.20938
347.64960,107.13973,213.00778,185.86062,94.19818,63.98722,295.55925,5.70647,293.18514,126.81035,271.57077,95.83445
311.66617,107.75074,103.16553,139.87567,287.33191,165.31577,333.22193,65.79395,302.08178,17.78700,203.21879,233.27973
135.85974,127.18190,156.83423,106.18134,42.48508,62.29086,191.04768,220.78161,259.51622,182.66404,169.12155,319.09772
66.04268,337.82237,106.23977,335.34007,190.69344,122.06037,44.28409,112.91278,80.47289,241.49209,329.15132,164.85470
314.61210,218.72953,51.01019,343.27127,281.36967,86.36154,323.08169,298.50787,336.87428,90.83398,145.83657,32.81821
164.19339,263.73515,300.49182,171.51993,4.88424,126.48068,57.08826,315.82941,72.01005,70.38411,214.27426,315.72049
29.22845,151.12149,154.86721,163.96842,186.91815,171.14725,128.22338,334.66051,82.56241,63.48937,31.98716,285.95238
161.74653,243.96079,24.47283,257.97313,232.31928,156.77857,266.47018,68.66453,59.09127,336.00145,143.39068,5.69056
137.97282,139.87374,261.66626,138.95043,94.84332,180.73496,41.72282,64.12257,261.41632,165.02798,137.35993,69.13244
336.82979,314.60016,355.21329,184.97686,281.95756,238.22626,208.39720,18.83587,73.15664,66.47684,145.94886,302.66522
245.68651,4.59792,357.24179,105.12133,288.33592,247.49823,203.62789,254.15247,5.14477,72.61532,279.79302,109.20969
197.88991,21.94038,352.38611,325.51704,281.77587,350.69465,237.92395,179.66035,274.63706,169.34499,89.49123,278.90436
277.66335,184.16507,142.72610,310.52344,124.89208,206.25488,254.93272,128.39915,355.75969,277.74808,309.33873,331.68570
59.13350,274.78645,80.91656,327.05410,190.52054,248.86278,176.95816,159.71862,238.49531,308.34185,326.82997,110.70398
222.22346,329.08456,317.71432,32.17404,154.86483,273.69523,86.98967,280.48571,135.01810,176.28729,182.19243,317.15643
333.67646,330.12264,34.22030,88.71245,227.36710,248.91044,281.14120,299.39415,30.64505,78.38853,357.41539,260.00631
185.08640,66.62716,43.24804,211.46505,39.04427,225.58312,323.48141,349.98516,314.23910,53.08743,36.57128,123.07359
325.96455,342.99766,296.79597,299.00300,350.36409,204.71239,57.57358,39.62334,107.37108,270.20329,330.94912,96.45782
291.50154,8.68144,346.01872,275.35662,274.77995,93.50924,104.61699,234.01986,351.51449,179.35191,180.98486,170.31612
98.93855,28.83802,224.50849,216.21146,26.00691,217.15149,166.08382,212.70894,178.89994,278.50408,275.50363,49.77110
9.83850,149.12872,120.34486,355.89118,251.90248,106.50400,333.53030,37.10407,50.36768,174.83434,137.50092,225.30240
198.41278,150.05089,104.42827,185.79176,37.07795,130.38208,315.37274,78.66491,86.05584,21.57123,196.80264,227.95119
29.17629,89.03227,219.14416,280.79789,96.98422,324.20580,228.83921,74.68186,272.98429,317.49878,133.85641,45.63386
87.92645,3.12881,19.56086,266.08065,44.63457,304.99436,119.21017,82.61206,51.10905,221.62983,321.46721,134.13842
65.39887,49.61546,80.61767,56.14166,77.52764,176.59768,150.48176,267.59868,337.62464,121.29812,104.01296,211.80850
136.03714,125.01182,41.57465,210.17890,45.31101,48.76723,123.85929,149.36197,219.16955,253.34638,82.31043,74.19170
343.03287,359.06695,186.78752,196.57325,10.16496,135.46426,171.58222,97.41190,218.47816,0.99063,141.37529,144.41823
0.82108,222.59289,94.98982,290.69449,185.59559,196.03435,356.07784,232.62048,280.33920,61.84018,178.46352,273.29097
55.11351,281.28975,128.55068,322.17566,23.48152,83.27804,244.69683,327.11983,166.73792,249.98437,235.28570,71.73876
254.63216,188.07261,20.25334,70.65083,352.37887,5.68443,284.84118,317.74766,190.30060,93.05171,103.56279,15.02630
167.42108,3.83329,269.00409,188.12796,54.05596,314.24908,299.43578,336.35465,149.99892,205.69144,30.20076,242.83270
70.45717,359.49323,59.34345,154.15922,265.50778,345.61161,268.09073,352.75832,161.75310,342.74110,348.59454,235.22452
252.58829,120.24511,19.79238,30.25620,338.97517,236.21193,320.14043,246.08879,179.41948,156.86804,79.82143,15.83536
341.76311,129.93947,191.71749,288.07055,81.24745,196.04553,235.61405,318.40000,160.80380,93.76334,272.11602,233.47234
125.15224,266.99437,216.16438,197.43293,301.51109,324.07932,77.40697,334.25174,111.94468,206.60624,217.74045,270.74373
248.79204,182.25690,256.45823,214.51957,147.92654,194.84374,291.97666,54.01223,351.48232,88.39059,260.41113,166.14462
261.52894,192.05774,1.06343,211.00591,92.18557,106.17858,2.72049,253.16692,280.04183,282.03285,56.52428,140.04570
331.61611,257.05303,260.48655,358.45931,306.58003,15.89327,200.09900,340.67589,164.23211,222.97182,307.96557,29.53104
326.59407,87.64279,38.63259,292.85205,43.18885,123.90931,127.98182,36.23597,243.79709,139.08408,6.76008,81.96967
126.59689,252.90392,276.54294,323.80494,170.80411,257.24936,194.15643,80.36591,287.26425,132.94301,347.27952,271.63361
4.15388,300.51165,161.50729,187.84947,341.11210,152.78172,29.56342,78.56447,124.79531,139.51230,8.39538,230.58130
90.34993,213.63769,300.17086,298.17819,169.92804,359.11222,9.78214,92.88910,81.77278,241.81845,196.77916,167.04855
114.21294,331.33455,160.98178,29.71803,275.38999,91.64484,312.85375,297.04062,141.39891,330.56308,350.68662,162.77897
335.05875,325.66912,37.29615,207.36615,227.79047,359.64706,314.96348,135.27857,246.67169,51.34154,323.37788,193.12667
14.69432,64.35513,238.16330,110.15199,304.26042,231.57597,60.73147,259.68009,245.09223,98.75855,276.94215,246.98246
115.26398,296.67940,209.11078,169.77582,30.04237,356.64948,29.45742,35.01812,292.39349,194.71617,76.91658,267.69940
345.30981,128.65903,278.96663,167.11520,72.11516,171.02680,355.53506,182.85308,302.65727,326.03150,45.32534,359.37139
274.22209,300.84650,239.58899,108.83366,135.62205,238.08697,299.30003,30.52372,34.12923,206.16661,30.77752,173.76931
76.94347,150.78084,42.86358,78.96845,194.77914,22.79672,278.02446,167.38893,350.71815,359.22797,350.66570,70.89834
276.93496,78.97176,64.37430,267.09859,246.34694,244.89568,237.38653,92.84044,333.03599,5.02032,328.20555,73.49879
209.62070,56.72741,221.18780,20.82954,50.52486,329.96572,350.39759,277.57704,160.08132,244.39873,3.80517,231.13985
2.75635,317.46113,322.50208,281.82453,73.56572,115.65071,161.35384,72.24157,251.72291,62.76122,323.91886,129.72803
207.70573,210.41961,219.29304,16.78106,55.98070,315.60585,245.33464,127.45403,61.46195,283.86928,250.36255,16.81329
207.97302,23.95615,111.59914,275.10146,223.75156,172.33605,85.28166,226.43832,300.11261,221.61125,300.23099,174.96234
352.44961,171.70678,251.13993,149.33001,98.34955,34.86282,317.85668,249.37140,171.13223,294.28593,136.90933,179.34470
128.16703,115.87848,57.73836,13.63201,118.77982,309.36562,42.53536,212.50824,326.57021,123.31867,177.52118,207.44281
353.44171,138.43339,177.30746,193.55056,55.20852,114.69055,317.29663,102.16239,160.65340,24.06095,332.12238,174.74863
25.27464,223.40343,344.70195,311.95370,184.08677,195.91336,98.11470,95.74603,297.57320,346.34554,124.58118,349.70506
265.57800,273.65524,32.11005,172.89852,278.24812,183.56705,148.99897,197.53330,227.30191,180.86134,36.50954,262.78669
129.88253,42.24129,277.22633,126.38078,325.78485,82.10109,307.95039,121.80688,329.34188,337.92977,256.44538,73.48720
276.64559,203.39861,38.53329,11.40822,15.79090,143.25786,240.14246,354.54472,304.84548,6.89858,151.76836,339.49458
339.10720,196.49240,255.95517,214.17445,207.92796,256.69105,206.46730,287.95289,61.02851,269.99380,216.54494,24.11421
280.28905,240.22626,297.75120,30.73818,109.59493,219.14611,98.31604,226.84634,188.24141,358.60949,353.63601,96.51610
349.00294,62.46878,64.02824,0.76488,40.65462,21.42006,168.60975,11.65556,110.85988,251.35351,281.32541,85.62445
187.71580,137.14380,329.33313,185.20097,336.43392,134.27778,205.08121,29.05293,154.08518,247.95519,174.60503,293.47379
275.52090,342.18035,325.39334,149.00006,165.18018,339.42255,290.95923,329.34804,183.27945,329.37275,238.54232,192.41580
40.67560,233.94847,318.99460,320.34643,120.72015,129.32906,178.96091,79.37100,189.02603,272.64965,241.04904,137.69729
331.34929,353.30826,89.95702,29.59820,188.65208,50.77450,93.40977,154.91176,306.24341,341.33538,334.73634,87.89018
343.51861,4.17457,291.86025,173.16661,262.00266,139.41600,348.83430,22.10946,87.50178,168.79227,204.11105,218.64323
348.18528,302.27958,345.36694,116.51938,304.11942,296.57483,339.68245,288.35441,42.21552,200.01857,188.94170,124.14978
265.25179,185.81889,270.85574,131.88531,120.91767,230.22422,236.53182,226.32567,191.93487,251.29979,142.45733,273.78008
114.28737,49.23396,170.03088,319.04994,250.00384,22.63762,46.17991,293.30504,245.48719,323.09529,75.75606,127.54683
55.31539,16.10797,92.60413,193.07452,289.58969,270.17849,218.61773,250.82346,37.34144,270.56947,90.59000,84.93370
163.29890,63.88766,174.31864,161.40725,182.91662,20.97034,131.43346,94.13802,300.27557,304.86522,327.41095,224.54355
129.56449,251.18431,225.43214,28.79901,299.47436,214.35757,6.02902,291.42534,26.43875,328.27654,300.75271,290.28016
286.87950,358.21208,62.15703,236.76255,222.35011,46.65401,21.71088,268.05367,259.48930,122.87464,289.76163,130.58349
293.64967,189.87207,51.99204,71.33860,11.04950,57.85391,111.90773,75.64685,359.27028,69.25878,91.67723,41.19969
196.94661,317.95003,10.90026,270.88812,91.91339,124.21840,334.22151,119.40554,25.57342,16.03075,188.70734,150.01637
71.43098,119.79119,174.29360,109.31340,47.46881,28.29790,244.74223,136.59060,340.21771,176.06383,175.99302,219.25005
31.53246,287.61361,141.00019,261.32461,187.51505,348.44923,282.33181,144.12743,354.58147,131.24725,101.15740,358.09959
69.13380,251.79220,77.59343,286.40829,159.94086,189.15328,202.27975,207.81851,57.36474,33.78946,96.31574,113.81237
292.26181,43.77002,211.01137,277.43892,144.56974,157.08967,124.19045,188.02279,286.01906,91.42864,312.82203,266.12062
304.98331,255.99513,345.60919,328.13683,325.56662,153.73077,10.94251,333.46593,141.94637,58.60619,21.90621,354.89189
165.17239,271.37366,68.78601,99.12854,223.62554,335.71702,185.03305,62.28298,97.95681,98.62297,80.83449,270.30813
77.50912,188.64369,282.22621,261.01537,278.62371,66.90408,119.82283,120.83423,303.67777,268.19298,337.51936,259.40504
259.81114,170.89832,215.98704,240.59773,66.22759,244.49904,270.87205,184.35845,250.51064,76.40458,217.68678,57.90149
1.53725,89.40324,69.66716,213.59902,154.83233,264.91848,130.59012,66.66859,43.14966,186.46754,7.55942,204.78041
21.34159,48.56710,328.55282,176.85971,244.97495,129.03620,227.93280,329.77431,328.85559,353.36068,105.67381,102.62674
181.55099,317.75073,298.56477,277.55703,79.09600,257.89170,209.01706,80.53277,238.52683,191.74023,93.60208,241.91469
343.75043,133.38210,26.62952,143.54145,272.38731,358.94214,22.29107,125.53471,71.89000,260.27796,8.59539,298.94292
116.66096,100.17804,353.60615,175.41990,264.10816,346.81578,43.10134,243.15597,106.53056,123.00444,347.50601,53.73293
107.82234,40.28988,333.03429,6.68506,295.59564,265.75906,30.14098,322.53838,271.43785,198.81883,150.71806,112.38140
126.26719,343.59183,305.97090,203.92051,331.11830,327.95825,24.26237,134.26544,310.23645,11.86759,344.23426,4.01330
222.24977,161.26599,241.88118,183.17777,221.65357,135.56119,90.01391,331.90768,0.49122,114.21857,322.81513,94.92050
128.37263,105.37480,305.99283,179.41181,317.68866,271.31822,203.46317,229.78801,356.03957,43.05652,168.54119,17.90225
221.74746,247.95092,281.26122,216.37549,158.76784,261.53243,267.26365,269.00679,332.08111,85.07728,210.40157,134.01232
87.28321,169.88858,214.91659,35.69705,129.98088,10.72761,297.75543,127.79854,227.98523,296.50962,167.76722,59.21631
34.01755,203.75985,164.79962,179.21242,47.29409,232.72386,182.85513,289.31976,138.39648,128.58970,48.54276,3.67049
95.08355,300.41359,300.71304,210.30180,258.54637,120.07958,223.84207,324.83145,27.73371,347.62958,285.73451,178.00057
304.40796,157.96713,200.94522,135.54387,238.42299,315.00041,167.35440,87.77905,55.65788,100.86587,116.81933,146.01562
